,model_id,gene_symbol,rsem_tpm,z_score,gene_expression_level
51168550,SIDM00619,RB1,4.3695,0.14974431980931996,normal
51168739,SIDM00619,NCOR1,6.804,1.7014606393142895,high
51169545,SIDM00619,EGFR,4.6814,1.7346010020525784,high
51169875,SIDM00619,ATM,5.9343,0.8524205523494446,normal
51170191,SIDM00619,PDK1,4.7268,1.2512495118842677,high
51170789,SIDM00619,ERG,0.0,-0.47787674098959776,normal
51172009,SIDM00619,TERT,1.9107,0.6574978409936707,normal
51172088,SIDM00619,SHH,0.0704,-0.2495741066682186,normal
51172150,SIDM00619,YWHAZ,8.6785,-1.6446012382668043,low
51172467,SIDM00619,FRS2,3.0976,-0.6957239860488539,normal
51172826,SIDM00619,EEF2,10.339,0.5993589964773909,normal
51172934,SIDM00619,FADD,4.9986,0.16530473374185312,normal
51173177,SIDM00619,AR,0.0144,-0.7782917087446257,normal
51173459,SIDM00619,FOS,5.3111,0.17279081198051935,normal
51173516,SIDM00619,CDH2,4.4496,0.35296928800153415,normal
51173801,SIDM00619,BCL2,0.848,-0.9788063486070966,normal
51173826,SIDM00619,PTEN,4.8649,0.07878054671397733,normal
51174463,SIDM00619,ATR,3.9928,0.030493465844449227,normal
51174970,SIDM00619,JUN,4.8684,-0.05745581627221079,normal
51176387,SIDM00619,MED12,4.497,0.38542814804186254,normal
51176707,SIDM00619,PTCH1,2.5826,-0.2183429040337044,normal
51177701,SIDM00619,NCOR2,6.9963,1.0661328659304232,high
51177770,SIDM00619,NF1,4.5454,0.17724044701145278,normal
51179771,SIDM00619,DAXX,5.4575,-0.4147036805861113,normal
51695817,SIDM00826,BAD,4.6047,-1.6565661755259364,low
51695835,SIDM00826,CFLAR,5.7131,1.3688923428110034,high
51695933,SIDM00826,ETV1,2.2357,-0.48238423924157126,normal
51696105,SIDM00826,BRCA1,3.8217,-0.6663976119683338,normal
51696826,SIDM00826,FGFR3,2.7225,0.3112584991090073,normal
51697515,SIDM00826,BAX,6.3868,-1.0118932307709063,low
51697641,SIDM00826,BIRC5,3.2449,-2.935753446360719,low
51698086,SIDM00826,EP300,4.9402,0.5544544842732394,normal
51698312,SIDM00826,E2F1,3.0126,-2.135816776109612,low
51698555,SIDM00826,AXIN1,4.106,-0.6179588786436981,normal
51698591,SIDM00826,EEF2K,3.0772,-0.5243382470304738,normal
51699103,SIDM00826,EZH2,4.9035,-0.6947993238433733,normal
51699127,SIDM00826,RHEB,6.6614,-0.8707299459765266,normal
51700413,SIDM00826,ZBTB17,4.0626,-0.642640996992461,normal
51700773,SIDM00826,MXI1,3.4396,-1.1602142743298502,low
51700892,SIDM00826,APAF1,2.7761,-0.7092266981742945,normal
51700919,SIDM00826,SPOP,5.888,0.732198050572694,normal
51701080,SIDM00826,TWIST1,0.0144,-1.253987629509369,low
51701246,SIDM00826,NCOA3,4.8615,1.181417243676591,high
51701375,SIDM00826,RUNX2,0.7485,-0.7128784438783923,normal
51701515,SIDM00826,BMP2,0.0286,-0.6551337147160821,normal
51701827,SIDM00826,SMO,0.0,-1.2282614125899063,low
51701931,SIDM00826,FOXA1,1.9486,-0.4823428035386743,normal
51702171,SIDM00826,COX4I2,0.0,-0.30794052208691924,normal
51702611,SIDM00826,VHL,4.9598,-0.005200942095840791,normal
51702665,SIDM00826,LDHA,8.296,-1.2218111790979607,low
51702765,SIDM00826,ETS1,2.9222,-0.262680644245665,normal
51702907,SIDM00826,MDM2,4.1993,-1.184097612136668,low
51703170,SIDM00826,MYC,6.4328,0.6021954789019398,normal
51703440,SIDM00826,IDH1,8.7642,2.820670651110243,high
51703521,SIDM00826,EGF,0.1375,-0.680576640653429,normal
51703624,SIDM00826,BRCA2,3.7623,0.9036967159613871,normal
51703643,SIDM00826,RB1,6.4305,1.642289739959023,high
51703832,SIDM00826,NCOR1,6.493,1.3553450537570502,high
51704638,SIDM00826,EGFR,3.557,1.0823022225616852,high
51704968,SIDM00826,ATM,5.257,0.3136029861662286,normal
51705284,SIDM00826,PDK1,2.5656,-0.6942294838919787,normal
51705882,SIDM00826,ERG,0.0,-0.47787674098959776,normal
51707102,SIDM00826,TERT,0.0566,-1.2465423563577804,low
51707181,SIDM00826,SHH,3.0444,3.8649817501332984,high
51707243,SIDM00826,YWHAZ,10.3731,1.2674830089337648,high
51707560,SIDM00826,FRS2,3.1922,-0.6206712873188911,normal
51707919,SIDM00826,EEF2,9.6316,-0.5694190908578861,normal
51708027,SIDM00826,FADD,5.1094,0.2976919003381469,normal
51708270,SIDM00826,AR,0.0,-0.786788312607171,normal
51708552,SIDM00826,FOS,3.4581,-0.6382812655340661,normal
51708609,SIDM00826,CDH2,0.0426,-1.3990611933064458,low
51708894,SIDM00826,BCL2,0.0566,-1.4541782954840543,low
51708919,SIDM00826,PTEN,5.76,0.9334983419421639,normal
51709556,SIDM00826,ATR,4.5735,0.8676259781648209,normal
51710063,SIDM00826,JUN,5.3248,0.2255431649473578,normal
51711480,SIDM00826,MED12,3.9542,-0.5685636383563245,normal
51711800,SIDM00826,PTCH1,3.7782,0.5927449990914984,normal
51712794,SIDM00826,NCOR2,6.5083,0.4677506812915275,normal
51712863,SIDM00826,NF1,5.1655,1.0079301153067919,high
51714864,SIDM00826,DAXX,3.7301,-2.8589348752498007,low
52519037,SIDM00971,BAD,5.5826,-0.2870176449877154,normal
52519055,SIDM00971,CFLAR,4.4627,0.2351253245532064,normal
52519153,SIDM00971,ETV1,0.7049,-1.2733395465384145,low
52519325,SIDM00971,BRCA1,2.8359,-1.6883786123277207,low
52520046,SIDM00971,FGFR3,1.0841,-0.5228943421816264,normal
52520735,SIDM00971,BAX,5.9864,-1.5398170085221268,low
52520861,SIDM00971,BIRC5,4.6679,-1.4893149036379756,low
52521306,SIDM00971,EP300,4.6467,-0.11756225825813253,normal
52521532,SIDM00971,E2F1,4.1739,-1.0460787595847159,low
52521775,SIDM00971,AXIN1,4.4121,0.06681877593748735,normal
52521811,SIDM00971,EEF2K,4.101,1.0284683433959132,high
52522323,SIDM00971,EZH2,4.319,-1.224060171016883,low
52522347,SIDM00971,RHEB,6.7007,-0.8146823915248982,normal
52523633,SIDM00971,ZBTB17,3.3406,-1.7399665876796893,low
52523993,SIDM00971,MXI1,4.9732,-0.0004915361110084444,normal
52524112,SIDM00971,APAF1,3.0909,-0.3497237678353799,normal
52524139,SIDM00971,SPOP,5.4019,0.08664337773757068,normal
52524300,SIDM00971,TWIST1,0.0426,-1.240153152952859,low
52524466,SIDM00971,NCOA3,4.8202,1.1385942384423942,high
52524595,SIDM00971,RUNX2,2.9203,0.9321155688708689,normal
52524735,SIDM00971,BMP2,0.0,-0.6753219681229505,normal
52525047,SIDM00971,SMO,1.5945,-0.3730482832427133,normal
52525151,SIDM00971,FOXA1,7.9655,1.4224868034401037,high
52525391,SIDM00971,COX4I2,0.0,-0.30794052208691924,normal
52525831,SIDM00971,VHL,5.0639,0.15428655203384817,normal
52525885,SIDM00971,LDHA,9.3879,0.0030139313842208896,normal
52525985,SIDM00971,ETS1,0.0144,-1.3839490291636973,low
52526127,SIDM00971,MDM2,5.6554,0.038077706337356916,normal
52526390,SIDM00971,MYC,7.5764,1.0565828858140032,high
52526660,SIDM00971,IDH1,6.0281,-0.08455090621010397,normal
52526741,SIDM00971,EGF,4.6605,2.9379006408404273,high
52526844,SIDM00971,BRCA2,2.2839,-0.7734073394742981,normal
52526863,SIDM00971,RB1,4.2638,0.07319795837806113,normal
52527052,SIDM00971,NCOR1,4.6932,-0.6476736950722727,normal
52527858,SIDM00971,EGFR,0.2265,-0.8498225418410363,normal
52528188,SIDM00971,ATM,2.98,-1.4978359599421154,low
52528504,SIDM00971,PDK1,2.7887,-0.49339829568279825,normal
52529102,SIDM00971,ERG,0.2388,0.06467392379652027,normal
52530322,SIDM00971,TERT,0.0704,-1.2323706532546845,low
52530401,SIDM00971,SHH,0.0144,-0.3270506123779984,normal
52530463,SIDM00971,YWHAZ,10.8066,2.0124307967075414,high
52530780,SIDM00971,FRS2,4.2735,0.23719851328056618,normal
52531139,SIDM00971,EEF2,9.9062,-0.11572038746197633,normal
52531247,SIDM00971,FADD,4.1859,-0.8057336263015377,normal
52531490,SIDM00971,AR,4.5753,1.9128305521361113,high
52531772,SIDM00971,FOS,7.1937,0.9968190327732656,normal
52531829,SIDM00971,CDH2,0.0,-1.4159970904028198,low
52532114,SIDM00971,BCL2,3.2311,0.4526554742416252,normal
52532139,SIDM00971,PTEN,5.68,0.8571075212313439,normal
52532776,SIDM00971,ATR,3.9193,-0.07546355095518466,normal
52533283,SIDM00971,JUN,6.4825,0.9433957516210979,normal
52534700,SIDM00971,MED12,4.079,-0.34922285916971174,normal
52535020,SIDM00971,PTCH1,0.3219,-1.7519882892755458,low
52536014,SIDM00971,NCOR2,6.5435,0.5109126749376115,normal
52536083,SIDM00971,NF1,3.4128,-1.3399972861143357,low
52538084,SIDM00971,DAXX,4.7027,-1.4827282873547534,low
53506901,SIDM00175,BAD,5.7983,0.015070112489628147,normal
53506919,SIDM00175,CFLAR,4.7965,0.5377896165353343,normal
53507017,SIDM00175,ETV1,3.9727,0.41511338864882363,normal
53507189,SIDM00175,BRCA1,4.2055,-0.2685113186655008,normal
53507910,SIDM00175,FGFR3,0.7824,-0.6764978042283698,normal
53508599,SIDM00175,BAX,7.4907,0.44358893271453814,normal
53508725,SIDM00175,BIRC5,5.3459,-0.8001474180680391,normal
53509170,SIDM00175,EP300,5.0317,0.7639588520470741,normal
53509396,SIDM00175,E2F1,5.0081,-0.26328408690317934,normal
53509639,SIDM00175,AXIN1,4.2743,-0.24145420936563927,normal
53509675,SIDM00175,EEF2K,4.06,0.9662832777507847,normal
53510187,SIDM00175,EZH2,5.0317,-0.5787150798610914,normal
53510211,SIDM00175,RHEB,7.0941,-0.25363638843912995,normal
53511497,SIDM00175,ZBTB17,4.0418,-0.6742537009900978,normal
53511857,SIDM00175,MXI1,6.6864,1.2950464106264192,high
53511976,SIDM00175,APAF1,2.4195,-1.1164654051592275,low
53512003,SIDM00175,SPOP,5.1135,-0.2963600529261814,normal
53512164,SIDM00175,TWIST1,4.0951,0.7479396217016354,normal
53512330,SIDM00175,NCOA3,3.9533,0.23972587918029417,normal
53512459,SIDM00175,RUNX2,1.6041,-0.06481836592081426,normal
53512599,SIDM00175,BMP2,0.0144,-0.6651572531208909,normal
53512911,SIDM00175,SMO,5.0605,1.4859474560594947,high
53513015,SIDM00175,FOXA1,0.275,-1.0121709260335943,low
53513255,SIDM00175,COX4I2,0.0,-0.30794052208691924,normal
53513695,SIDM00175,VHL,5.2608,0.45594925706877326,normal
53513749,SIDM00175,LDHA,9.7607,0.42119764892956085,normal
53513849,SIDM00175,ETS1,7.28,1.41771806536153,high
53513991,SIDM00175,MDM2,6.9158,1.095992527712716,high
53514254,SIDM00175,MYC,5.6713,0.299628138605038,normal
53514524,SIDM00175,IDH1,6.0092,-0.10461913742729471,normal
53514605,SIDM00175,EGF,0.6135,-0.29976850755790047,normal
53514708,SIDM00175,BRCA2,2.6369,-0.3729624452854477,normal
53514727,SIDM00175,RB1,4.8166,0.47352746262782164,normal
53514916,SIDM00175,NCOR1,5.9076,0.7038464563769605,normal
53515722,SIDM00175,EGFR,0.1375,-0.9014541599259612,normal
53516052,SIDM00175,ATM,6.1227,1.002299822198725,high
53516368,SIDM00175,PDK1,3.1651,-0.1545688055799948,normal
53516966,SIDM00175,ERG,0.0,-0.47787674098959776,normal
53518186,SIDM00175,TERT,1.1953,-0.07717146335087818,normal
53518265,SIDM00175,SHH,0.0,-0.34697314241765603,normal
53518327,SIDM00175,YWHAZ,9.8825,0.42441176399301184,normal
53518644,SIDM00175,FRS2,4.4515,0.3784181789669653,normal
53519003,SIDM00175,EEF2,10.3923,0.6874221461168741,normal
53519111,SIDM00175,FADD,4.9122,0.062071419717307286,normal
53519354,SIDM00175,AR,0.3103,-0.6036983002080188,normal
53519636,SIDM00175,FOS,3.0268,-0.827064528908076,normal
53519693,SIDM00175,CDH2,4.2928,0.2906324648862421,normal
53519978,SIDM00175,BCL2,2.7634,0.17172110533291496,normal
53520003,SIDM00175,PTEN,5.0819,0.28599064789207684,normal
53520640,SIDM00175,ATR,4.6679,1.0037122691292488,high
53521147,SIDM00175,JUN,5.432,0.2920144418683437,normal
53522564,SIDM00175,MED12,4.8334,0.9766640304006513,normal
53522884,SIDM00175,PTCH1,3.228,0.2194926033910247,normal
53523878,SIDM00175,NCOR2,5.6882,-0.5378501990821586,normal
53523947,SIDM00175,NF1,5.2979,1.185293947079576,high
53525948,SIDM00175,DAXX,5.7159,-0.04907363502567381,normal
54288960,SIDM01120,BAD,6.1955,0.5713485421141103,normal
54288978,SIDM01120,CFLAR,3.7666,-0.3960448781093436,normal
54289076,SIDM01120,ETV1,2.844,-0.1680792265497307,normal
54289248,SIDM01120,BRCA1,5.511,1.0849033658234222,high
54289969,SIDM01120,FGFR3,1.1243,-0.5024274572817953,normal
54290658,SIDM01120,BAX,6.5612,-0.7819484084936512,normal
54290784,SIDM01120,BIRC5,6.6104,0.48518043665642213,normal
54291229,SIDM01120,EP300,4.2411,-1.0462504721277217,low
54291455,SIDM01120,E2F1,5.9665,0.6360570954247813,normal
54291698,SIDM01120,AXIN1,4.384,0.003956142504848087,normal
54291734,SIDM01120,EEF2K,4.1285,1.0701778386456937,high
54292246,SIDM01120,EZH2,6.4749,0.7280928835962379,normal
54292270,SIDM01120,RHEB,7.4638,0.2736099444048167,normal
54293556,SIDM01120,ZBTB17,3.3799,-1.6802368152226137,low
54293916,SIDM01120,MXI1,4.4396,-0.4040048727787013,normal
54294035,SIDM01120,APAF1,3.4236,0.030221038148600138,normal
54294062,SIDM01120,SPOP,6.1344,1.0594242825960942,high
54294223,SIDM01120,TWIST1,0.0566,-1.2332849731021094,low
54294389,SIDM01120,NCOA3,4.5435,0.8516904721396797,normal
54294518,SIDM01120,RUNX2,2.4957,0.6105093169999154,normal
54294658,SIDM01120,BMP2,0.433,-0.3696746350749066,normal
54294970,SIDM01120,SMO,0.189,-1.126890900550634,low
54295074,SIDM01120,FOXA1,6.0378,0.8122157280735544,normal
54295314,SIDM01120,COX4I2,0.189,0.6708295388213187,normal
54295754,SIDM01120,VHL,6.0079,1.6005516284836712,high
54295808,SIDM01120,LDHA,9.6062,0.2478892144854748,normal
54295908,SIDM01120,ETS1,0.0426,-1.3730749083662943,low
54296050,SIDM01120,MDM2,6.7446,0.9522960683193002,normal
54296313,SIDM01120,MYC,0.546,-1.736810980533122,low
54296583,SIDM01120,IDH1,5.0853,-1.085626482483494,low
54296664,SIDM01120,EGF,0.0144,-0.7790587439812854,normal
54296767,SIDM01120,BRCA2,2.6299,-0.38090327888126024,normal
54296786,SIDM01120,RB1,1.9855,-1.57671287652105,low
54296975,SIDM01120,NCOR1,4.6005,-0.7508406236290445,normal
54297781,SIDM01120,EGFR,0.0286,-0.9646303757624591,normal
54298111,SIDM01120,ATM,5.9333,0.851625014823705,normal
54298427,SIDM01120,PDK1,4.0496,0.6416444887768856,normal
54299025,SIDM01120,ERG,0.0,-0.47787674098959776,normal
54300245,SIDM01120,TERT,0.6781,-0.6083022492147315,normal
54300324,SIDM01120,SHH,0.0144,-0.3270506123779984,normal
54300386,SIDM01120,YWHAZ,9.3966,-0.41058276906184354,normal
54300703,SIDM01120,FRS2,4.4764,0.3981730647848939,normal
54301062,SIDM01120,EEF2,11.0992,1.8553741251065639,high
54301170,SIDM01120,FADD,4.4705,-0.4656850016327185,normal
54301413,SIDM01120,AR,0.0144,-0.7782917087446257,normal
54301695,SIDM01120,FOS,0.757,-1.8205731104205458,low
54301752,SIDM01120,CDH2,1.7866,-0.7057230586567711,normal
54302037,SIDM01120,BCL2,3.2188,0.44526720668212727,normal
54302062,SIDM01120,PTEN,5.3234,0.5165954379128648,normal
54302699,SIDM01120,ATR,5.6999,2.491435280520024,high
54303206,SIDM01120,JUN,4.5904,-0.22983468739193097,normal
54304623,SIDM01120,MED12,3.7835,-0.8685754252726301,normal
54304943,SIDM01120,PTCH1,4.8679,1.3319909743637741,high
54305937,SIDM01120,NCOR2,6.8623,0.9018230037549892,normal
54306006,SIDM01120,NF1,4.7517,0.453601160717836,normal
54308007,SIDM01120,DAXX,6.3572,0.8583510871798506,normal
54700570,SIDM00974,BAD,5.0347,-1.0543513599707317,low
54700588,SIDM00974,CFLAR,4.5838,0.34492953593437997,normal
54700686,SIDM00974,ETV1,4.7071,0.7945735256221717,normal
54700858,SIDM00974,BRCA1,3.4777,-1.0230231588577932,low
54701579,SIDM00974,FGFR3,0.4542,-0.8435931182613203,normal
54702268,SIDM00974,BAX,7.0732,-0.10688104034024355,normal
54702394,SIDM00974,BIRC5,5.2479,-0.8997615973982077,normal
54702839,SIDM00974,EP300,4.9364,0.5457537564312659,normal
54703065,SIDM00974,E2F1,5.6614,0.34975806085856653,normal
54703308,SIDM00974,AXIN1,4.6656,0.6339247394668278,normal
54703344,SIDM00974,EEF2K,4.0858,1.0054143678396705,high
54703856,SIDM00974,EZH2,5.3338,-0.3051655470448085,normal
54703880,SIDM00974,RHEB,7.6393,0.5238986417651437,normal
54705166,SIDM00974,ZBTB17,4.8243,0.5150223027671816,normal
54705526,SIDM00974,MXI1,7.0739,1.5880775537274894,high
54705645,SIDM00974,APAF1,2.251,-1.3088931172370777,low
54705672,SIDM00974,SPOP,5.133,-0.2704634964145895,normal
54705833,SIDM00974,TWIST1,3.9919,0.6973113245161092,normal
54705999,SIDM00974,NCOA3,4.332,0.6323910627684326,normal
54706128,SIDM00974,RUNX2,2.9069,0.9219659603568066,normal
54706268,SIDM00974,BMP2,0.0144,-0.6651572531208909,normal
54706580,SIDM00974,SMO,3.9598,0.8955849026117335,normal
54706684,SIDM00974,FOXA1,0.1375,-1.055700662435991,low
54706924,SIDM00974,COX4I2,0.0,-0.30794052208691924,normal
54707364,SIDM00974,VHL,5.4783,0.7891724076279225,normal
54707418,SIDM00974,LDHA,10.3199,1.048473225247572,high
54707518,SIDM00974,ETS1,7.0414,1.325712206416127,high
54707660,SIDM00974,MDM2,6.1593,0.4610254042832815,normal
54707923,SIDM00974,MYC,8.1836,1.2978420966193593,high
54708193,SIDM00974,IDH1,5.6531,-0.482730097027373,normal
54708274,SIDM00974,EGF,0.6508,-0.2699278702375996,normal
54708377,SIDM00974,BRCA2,3.1489,0.20785281200829606,normal
54708396,SIDM00974,RB1,4.435,0.1971784416044701,normal
54708585,SIDM00974,NCOR1,5.2307,-0.049483575339102255,normal
54709391,SIDM00974,EGFR,0.4542,-0.717726817819268,normal
54709721,SIDM00974,ATM,6.4296,1.2464502888481104,high
54710037,SIDM00974,PDK1,3.1309,-0.1853551195053822,normal
54710635,SIDM00974,ERG,0.0976,-0.2561307406415026,normal
54711855,SIDM00974,TERT,0.8156,-0.46709868568750834,normal
54711934,SIDM00974,SHH,0.0144,-0.3270506123779984,normal
54711996,SIDM00974,YWHAZ,10.2039,0.9767213810414386,normal
54712313,SIDM00974,FRS2,3.3176,-0.5211828262117313,normal
54712672,SIDM00974,EEF2,10.5736,0.9869690322264105,normal
54712780,SIDM00974,FADD,5.3237,0.5537439743596783,normal
54713023,SIDM00974,AR,0.757,-0.3401265678886466,normal
54713305,SIDM00974,FOS,2.211,-1.1841463426352208,low
54713362,SIDM00974,CDH2,5.1595,0.6351944839807797,normal
54713647,SIDM00974,BCL2,2.9222,0.26710784423114725,normal
54713672,SIDM00974,PTEN,5.3252,0.5183142313788576,normal
54714309,SIDM00974,ATR,3.8768,-0.13673121373048303,normal
54714816,SIDM00974,JUN,5.6596,0.4331418917490927,normal
54716233,SIDM00974,MED12,3.7398,-0.9453798487538406,normal
54716553,SIDM00974,PTCH1,3.8992,0.674830676808251,normal
54717547,SIDM00974,NCOR2,5.375,-0.9218938470922045,normal
54717616,SIDM00974,NF1,4.0883,-0.43509344651829934,normal
54719617,SIDM00974,DAXX,5.0764,-0.9539513987094946,normal
55359146,SIDM00631,BAD,6.2022,0.5807318892402036,normal
55359164,SIDM00631,CFLAR,4.2357,0.029299098429949596,normal
55359262,SIDM00631,ETV1,0.189,-1.5399020256568108,low
55359434,SIDM00631,BRCA1,4.2008,-0.2733838188700949,normal
55360155,SIDM00631,FGFR3,5.0352,1.4887153326373572,high
55360844,SIDM00631,BAX,5.4912,-2.192733728658001,low
55360970,SIDM00631,BIRC5,6.2506,0.11945409254423467,normal
55361415,SIDM00631,EP300,4.0339,-1.5206691060374338,low
55361641,SIDM00631,E2F1,4.6848,-0.5666615955077592,normal
55361884,SIDM00631,AXIN1,4.3205,-0.13809998642656496,normal
55361920,SIDM00631,EEF2K,3.1667,-0.3885927988539141,normal
55362432,SIDM00631,EZH2,4.0,-1.5129125409883963,low
55362456,SIDM00631,RHEB,5.7206,-2.212448501398721,low
55363742,SIDM00631,ZBTB17,4.1119,-0.5677128091519057,normal
55364102,SIDM00631,MXI1,4.5601,-0.31288163989178797,normal
55364221,SIDM00631,APAF1,3.7463,0.39874580187276737,normal
55364248,SIDM00631,SPOP,5.8836,0.7263547250008482,normal
55364409,SIDM00631,TWIST1,1.8032,-0.3764304782935864,normal
55364575,SIDM00631,NCOA3,4.2832,0.5817914827338375,normal
55364704,SIDM00631,RUNX2,1.7698,0.060688360256804526,normal
55364844,SIDM00631,BMP2,0.0,-0.6753219681229505,normal
55365156,SIDM00631,SMO,0.0144,-1.2205379450059615,low
55365260,SIDM00631,FOXA1,8.2178,1.5023599124897384,high
55365500,SIDM00631,COX4I2,0.0,-0.30794052208691924,normal
55365940,SIDM00631,VHL,5.4718,0.7792140146227067,normal
55365994,SIDM00631,LDHA,9.1702,-0.24118830925317408,normal
55366094,SIDM00631,ETS1,0.0286,-1.3784734080529484,low
55366236,SIDM00631,MDM2,6.8124,1.0092038951117863,high
55366499,SIDM00631,MYC,4.6323,-0.11319847540478543,normal
55366769,SIDM00631,IDH1,6.4814,0.39676809964981047,normal
55366850,SIDM00631,EGF,1.5311,0.4343271708632276,normal
55366953,SIDM00631,BRCA2,4.5204,1.7636889943879248,high
55366972,SIDM00631,RB1,5.9672,1.3067747990782088,high
55367161,SIDM00631,NCOR1,5.7721,0.5530469006116677,normal
55367967,SIDM00631,EGFR,1.269,-0.24503645359907958,normal
55368297,SIDM00631,ATM,3.8748,-0.7859889819106061,normal
55368613,SIDM00631,PDK1,2.06,-1.149362826601802,low
55369211,SIDM00631,ERG,0.0144,-0.44516011798741983,normal
55370431,SIDM00631,TERT,0.0144,-1.2898790136730445,low
55370510,SIDM00631,SHH,0.2141,-0.05076385898080167,normal
55370572,SIDM00631,YWHAZ,10.5047,1.4936309417389053,high
55370889,SIDM00631,FRS2,9.116,4.079087451968138,high
55371248,SIDM00631,EEF2,8.6182,-2.2437754856918852,low
55371356,SIDM00631,FADD,7.6949,3.3869249259222345,high
55371599,SIDM00631,AR,3.0635,1.0208051549558401,high
55371881,SIDM00631,FOS,7.4785,1.1214781410712442,high
55371938,SIDM00631,CDH2,0.0,-1.4159970904028198,low
55372223,SIDM00631,BCL2,1.263,-0.7295274024939584,normal
55372248,SIDM00631,PTEN,5.9989,1.16162043028985,high
55372885,SIDM00631,ATR,4.0747,0.14855985599261262,normal
55373392,SIDM00631,JUN,4.641,-0.19845925257661493,normal
55374809,SIDM00631,MED12,3.0738,-2.115900353067018,low
55375129,SIDM00631,PTCH1,1.669,-0.8381236904967229,normal
55376123,SIDM00631,NCOR2,4.9722,-1.4158043880195557,low
55376192,SIDM00631,NF1,5.4538,1.394138519386048,high
55378193,SIDM00631,DAXX,5.7774,0.037947447799274746,normal
56264688,SIDM00190,BAD,4.9274,-1.204624963945322,low
56264706,SIDM00190,CFLAR,4.2705,0.060853074945762156,normal
56264804,SIDM00190,ETV1,4.6264,0.7528763128583522,normal
56264976,SIDM00190,BRCA1,3.5644,-0.9331410806155951,normal
56265697,SIDM00190,FGFR3,0.2265,-0.9595212200446926,normal
56266386,SIDM00190,BAX,7.0034,-0.19891170888928222,normal
56266512,SIDM00190,BIRC5,5.4353,-0.7092748912097029,normal
56266957,SIDM00190,EP300,4.8001,0.2336723867310061,normal
56267183,SIDM00190,E2F1,3.6017,-1.5830184763293513,low
56267426,SIDM00190,AXIN1,4.2048,-0.3969329646527768,normal
56267462,SIDM00190,EEF2K,4.2906,1.3160363542816755,high
56267974,SIDM00190,EZH2,4.1391,-1.3869584197876519,low
56267998,SIDM00190,RHEB,6.4204,-1.2144312340895682,low
56269284,SIDM00190,ZBTB17,4.1077,-0.5740961436129671,normal
56269644,SIDM00190,MXI1,5.9212,0.7163949765594801,normal
56269763,SIDM00190,APAF1,2.373,-1.169568601667358,low
56269790,SIDM00190,SPOP,5.4709,0.17827734693243494,normal
56269951,SIDM00190,TWIST1,2.7485,0.08731883691453045,normal
56270117,SIDM00190,NCOA3,3.4944,-0.23609681094010915,normal
56270246,SIDM00190,RUNX2,1.3951,-0.22312196140133536,normal
56270386,SIDM00190,BMP2,0.0704,-0.6256278058906589,normal
56270698,SIDM00190,SMO,3.5957,0.7002991701593578,normal
56270802,SIDM00190,FOXA1,0.6323,-0.8990569273675839,normal
56271042,SIDM00190,COX4I2,0.0,-0.30794052208691924,normal
56271482,SIDM00190,VHL,5.4479,0.7425977695727584,normal
56271536,SIDM00190,LDHA,10.1362,0.842410057562274,normal
56271636,SIDM00190,ETS1,5.8027,0.8480606662833919,normal
56271778,SIDM00190,MDM2,6.6116,0.8406627207765179,normal
56272041,SIDM00190,MYC,7.5207,1.0344515649282022,high
56272311,SIDM00190,IDH1,5.9667,-0.14974611238658472,normal
56272392,SIDM00190,EGF,1.6508,0.5300892160975444,normal
56272495,SIDM00190,BRCA2,1.6415,-1.5021489826100423,low
56272514,SIDM00190,RB1,4.7772,0.4449945710441734,normal
56272703,SIDM00190,NCOR1,4.9616,-0.34896815435342077,normal
56273509,SIDM00190,EGFR,0.0,-0.9812221092144687,normal
56273839,SIDM00190,ATM,5.0426,0.14303974064772706,normal
56274155,SIDM00190,PDK1,2.7824,-0.499069458774317,normal
56274753,SIDM00190,ERG,0.0,-0.47787674098959776,normal
56275973,SIDM00190,TERT,2.1276,0.8802400441140686,normal
56276052,SIDM00190,SHH,0.0,-0.34697314241765603,normal
56276114,SIDM00190,YWHAZ,9.6034,-0.055207446082331746,normal
56276431,SIDM00190,FRS2,4.435,0.3653275919791806,normal
56276790,SIDM00190,EEF2,10.4855,0.8414087417341306,normal
56276898,SIDM00190,FADD,4.3045,-0.6640267855224727,normal
56277141,SIDM00190,AR,0.8718,-0.27238975376224417,normal
56277423,SIDM00190,FOS,5.8422,0.40525728816400375,normal
56277480,SIDM00190,CDH2,5.0157,0.5780258923737708,normal
56277765,SIDM00190,BCL2,2.3505,-0.0762964292456748,normal
56277790,SIDM00190,PTEN,5.9134,1.0799777406551614,high
56278427,SIDM00190,ATR,4.1755,0.29387233617496805,normal
56278934,SIDM00190,JUN,4.3702,-0.36637363494791064,normal
56280351,SIDM00190,MED12,4.4744,0.34570778258018464,normal
56280671,SIDM00190,PTCH1,0.3674,-1.721121360877924,low
56281665,SIDM00190,NCOR2,6.6069,0.5886533112206163,normal
56281734,SIDM00190,NF1,5.1119,0.936127234770379,normal
56283735,SIDM00190,DAXX,5.2392,-0.7235931501907668,normal
57129069,SIDM00719,BAD,6.8779,1.5270494494045106,high
57129087,SIDM00719,CFLAR,4.3625,0.1442716335507821,normal
57129185,SIDM00719,ETV1,4.111,0.4865721807831018,normal
57129357,SIDM00719,BRCA1,4.6076,0.14834662437011442,normal
57130078,SIDM00719,FGFR3,0.6229,-0.7577034793906355,normal
57130767,SIDM00719,BAX,6.6047,-0.7245940520196802,normal
57130893,SIDM00719,BIRC5,6.6792,0.5551136564310701,normal
57131338,SIDM00719,EP300,4.7671,0.1581134344191324,normal
